customer_id,revenue,quantity
CUST_078740,159.33,38
CUST_078741,437.08,17
CUST_078742,74.87,41
CUST_078743,644.12,44
CUST_078744,413.67,15
CUST_078745,133.47,39
CUST_078746,329.01,29
CUST_078747,59.59,44
CUST_078748,133.89,47
CUST_078749,1362.35,35
CUST_078750,489.84,47
CUST_078751,244.28,46
CUST_078752,159.01,43
CUST_078753,137.8,22
CUST_078754,144.21,35
CUST_078755,68.46,23
CUST_078756,284.88,37
CUST_078757,421.74,13
CUST_078758,115.34,23
CUST_078759,236.84,45
CUST_078760,71.69,15
CUST_078761,138.83,21
CUST_078762,63.67,3
CUST_078763,118.28,5
CUST_078764,167.23,15
CUST_078765,271.63,49
CUST_078766,80.43,44
CUST_078767,238.93,32
CUST_078768,57.03,33
CUST_078769,203.8,2
CUST_078770,1354.26,17
CUST_078771,102.37,14
CUST_078772,39.1,39
CUST_078773,363.82,16
CUST_078774,197.56,44
CUST_078775,234.72,18
CUST_078776,529.47,3
CUST_078777,72.91,5
CUST_078778,75.1,15
CUST_078779,255.85,44
CUST_078780,419.73,28
CUST_078781,188.16,42
CUST_078782,138.18,2
CUST_078783,204.96,30
CUST_078784,309.06,9
CUST_078785,34.88,15
CUST_078786,55.14,48
CUST_078787,135.8,11
CUST_078788,295.92,15
CUST_078789,1301.84,43
CUST_078790,132.51,32
CUST_078791,189.66,41
CUST_078792,76.32,7
CUST_078793,286.33,48
CUST_078794,49.5,4
CUST_078795,146.73,27
CUST_078796,57.39,31
CUST_078797,17.95,32
CUST_078798,2194.67,38
CUST_078799,330.93,22
CUST_078800,333.24,31
CUST_078801,368.31,46
CUST_078802,617.12,43
CUST_078803,174.58,11
CUST_078804,353.61,15
CUST_078805,89.97,29
CUST_078806,124.93,12
CUST_078807,31.98,36
CUST_078808,181.62,8
CUST_078809,87.36,21
CUST_078810,129.92,48
CUST_078811,340.06,44
CUST_078812,200.75,3
CUST_078813,415.74,39
CUST_078814,82.21,19
CUST_078815,217.43,1
CUST_078816,78.3,23
CUST_078817,124.46,19
CUST_078818,109.23,27
CUST_078819,53.85,44
CUST_078820,98.22,16
CUST_078821,264.4,4
CUST_078822,59.39,12
CUST_078823,76.41,29
CUST_078824,514.75,14
CUST_078825,612.7,4
CUST_078826,341.06,6
CUST_078827,818.94,22
CUST_078828,580.94,35
CUST_078829,135.85,31
CUST_078830,1084.8,38
CUST_078831,705.94,33
CUST_078832,138.04,19
CUST_078833,190.8,42
CUST_078834,76.57,32
CUST_078835,134.86,23
CUST_078836,31.36,36
CUST_078837,82.56,29
CUST_078838,328.28,6
CUST_078839,53.29,30
CUST_078840,108.51,39
CUST_078841,259.44,40
CUST_078842,111.1,26
CUST_078843,469.42,6
CUST_078844,491.26,6
CUST_078845,80.0,37
CUST_078846,95.88,21
CUST_078847,155.23,19
CUST_078848,76.32,10
CUST_078849,760.29,28
CUST_078850,98.26,35
CUST_078851,369.02,24
CUST_078852,33.21,12
CUST_078853,68.52,26
CUST_078854,50.13,12
CUST_078855,42.77,4
CUST_078856,88.56,32
CUST_078857,214.32,27
CUST_078858,687.76,47
CUST_078859,121.24,40
CUST_078860,161.07,34
CUST_078861,208.36,13
CUST_078862,71.63,9
CUST_078863,144.92,37
CUST_078864,1197.1,5
CUST_078865,218.8,22
CUST_078866,1196.79,17
CUST_078867,152.02,29
CUST_078868,79.82,13
CUST_078869,421.37,14
CUST_078870,525.24,44
CUST_078871,90.33,43
CUST_078872,213.68,1
CUST_078873,139.27,4
CUST_078874,37.31,26
CUST_078875,39.53,39
CUST_078876,120.87,21
CUST_078877,468.72,49
CUST_078878,347.34,6
CUST_078879,59.37,11
CUST_078880,48.3,45
CUST_078881,61.95,21
CUST_078882,56.96,24
CUST_078883,61.45,48
CUST_078884,19.58,16
CUST_078885,12.9,14
CUST_078886,11.47,9
CUST_078887,31.48,21
CUST_078888,476.48,43
CUST_078889,5462.11,20
CUST_078890,1118.78,26
CUST_078891,190.34,24
CUST_078892,68.32,33
CUST_078893,96.42,4
CUST_078894,170.8,47
CUST_078895,1172.71,35
CUST_078896,55.06,12
CUST_078897,148.85,37
CUST_078898,163.59,37
CUST_078899,135.88,46
CUST_078900,19.91,13
CUST_078901,112.64,20
CUST_078902,38.38,18
CUST_078903,1462.6,46
CUST_078904,262.69,41
CUST_078905,453.25,3
CUST_078906,61.26,21
CUST_078907,94.71,21
CUST_078908,1143.7,10
CUST_078909,413.26,48
CUST_078910,226.23,20
CUST_078911,568.88,22
CUST_078912,1054.88,42
CUST_078913,676.9,10
CUST_078914,423.91,11
CUST_078915,466.76,33
CUST_078916,106.75,49
CUST_078917,180.49,29
CUST_078918,293.14,41
CUST_078919,204.02,16
CUST_078920,245.44,6
CUST_078921,128.87,41
CUST_078922,9.67,27
CUST_078923,291.95,26
CUST_078924,165.35,36
CUST_078925,168.51,32
CUST_078926,1340.85,22
CUST_078927,212.02,31
CUST_078928,66.36,44
CUST_078929,295.28,12
CUST_078930,161.67,12
CUST_078931,453.07,17
CUST_078932,81.72,35
CUST_078933,65.7,25
CUST_078934,86.49,34
CUST_078935,26.33,42
CUST_078936,95.81,12
CUST_078937,727.54,34
CUST_078938,71.75,39
CUST_078939,38.21,39
CUST_078940,87.53,17
CUST_078941,184.99,35
CUST_078942,70.38,11
CUST_078943,159.44,24
CUST_078944,190.82,25
CUST_078945,148.67,32
CUST_078946,135.73,15
CUST_078947,865.82,44
CUST_078948,177.09,15
CUST_078949,67.3,30
CUST_078950,315.64,24
CUST_078951,139.77,46
CUST_078952,159.4,21
CUST_078953,408.88,39
CUST_078954,567.63,11
CUST_078955,47.5,16
CUST_078956,838.81,8
CUST_078957,139.1,6
CUST_078958,140.07,28
CUST_078959,54.06,29
CUST_078960,313.16,23
CUST_078961,35.81,32
CUST_078962,254.27,34
CUST_078963,773.81,23
CUST_078964,108.35,34
CUST_078965,437.83,48
CUST_078966,161.09,18
CUST_078967,36.89,35
CUST_078968,167.29,42
CUST_078969,123.31,8
CUST_078970,363.75,17
CUST_078971,103.2,48
CUST_078972,244.42,37
CUST_078973,51.64,18
CUST_078974,228.03,47
CUST_078975,151.98,5
CUST_078976,130.65,44
CUST_078977,153.1,20
CUST_078978,110.79,2
CUST_078979,170.99,31
CUST_078980,121.87,5
CUST_078981,56.07,32
CUST_078982,40.6,16
CUST_078983,90.53,32
CUST_078984,108.08,26
CUST_078985,7.35,35
CUST_078986,151.31,37
CUST_078987,1343.45,41
CUST_078988,295.88,7
CUST_078989,125.03,9
CUST_078990,65.67,29
CUST_078991,27.17,9
CUST_078992,360.9,44
CUST_078993,227.11,17
CUST_078994,43.16,7
CUST_078995,388.88,39
CUST_078996,343.63,28
CUST_078997,75.84,44
CUST_078998,110.84,34
CUST_078999,190.54,44
CUST_079000,257.97,42
CUST_079001,49.66,32
CUST_079002,261.63,9
CUST_079003,157.46,5
CUST_079004,450.72,43
CUST_079005,318.2,9
CUST_079006,157.25,28
CUST_079007,371.22,38
CUST_079008,32.8,41
CUST_079009,102.08,14
CUST_079010,56.1,35
CUST_079011,85.16,6
CUST_079012,84.13,43
CUST_079013,41.98,18
CUST_079014,384.82,47
CUST_079015,314.47,30
CUST_079016,80.89,17
CUST_079017,14.66,1
CUST_079018,89.56,46
CUST_079019,141.37,26
CUST_079020,576.48,47
CUST_079021,84.44,26
CUST_079022,394.79,11
CUST_079023,89.58,27
CUST_079024,262.1,14
CUST_079025,332.82,1
CUST_079026,264.67,32
CUST_079027,56.99,12
CUST_079028,103.18,39
CUST_079029,266.98,47
CUST_079030,30.57,41
CUST_079031,326.9,37
CUST_079032,44.14,35
CUST_079033,38.4,30
CUST_079034,87.12,13
CUST_079035,74.81,32
CUST_079036,178.01,15
CUST_079037,193.87,38
CUST_079038,159.22,29
CUST_079039,55.53,34
CUST_079040,497.16,30
CUST_079041,158.31,44
CUST_079042,376.37,3
CUST_079043,14.98,26
CUST_079044,253.44,30
CUST_079045,83.68,25
CUST_079046,317.07,4
CUST_079047,885.53,27
CUST_079048,46.15,6
CUST_079049,350.11,18
CUST_079050,81.55,28
CUST_079051,22.84,11
CUST_079052,375.05,16
CUST_079053,915.45,36
CUST_079054,1225.53,31
CUST_079055,200.46,23
CUST_079056,35.01,16
CUST_079057,120.62,43
CUST_079058,133.06,49
CUST_079059,444.19,29
CUST_079060,144.83,38
CUST_079061,18.62,10
CUST_079062,278.8,6
CUST_079063,159.47,39
CUST_079064,366.47,22
CUST_079065,190.26,3
CUST_079066,295.59,47
CUST_079067,150.62,34
CUST_079068,197.08,16
CUST_079069,59.06,23
CUST_079070,211.5,48
CUST_079071,123.33,40
CUST_079072,242.24,21
CUST_079073,45.5,33
CUST_079074,601.35,41
CUST_079075,190.25,32
CUST_079076,328.04,37
CUST_079077,149.12,49
CUST_079078,271.3,14
CUST_079079,15.72,31
CUST_079080,133.28,34
CUST_079081,67.16,20
CUST_079082,103.55,39
CUST_079083,407.76,32
CUST_079084,29.97,21
CUST_079085,310.98,7
CUST_079086,235.41,23
CUST_079087,534.04,39
CUST_079088,18.66,6
CUST_079089,267.6,28
CUST_079090,191.08,29
CUST_079091,140.73,32
CUST_079092,628.98,7
CUST_079093,18.03,38
CUST_079094,168.2,25
CUST_079095,412.58,17
CUST_079096,29.21,42
CUST_079097,268.94,18
CUST_079098,205.49,19
CUST_079099,17.64,38
CUST_079100,444.47,12
CUST_079101,60.84,6
CUST_079102,719.44,44
CUST_079103,263.51,37
CUST_079104,200.29,37
CUST_079105,408.59,29
CUST_079106,362.97,1
CUST_079107,20.92,34
CUST_079108,26.98,44
CUST_079109,128.58,3
CUST_079110,50.69,43
CUST_079111,780.27,41
CUST_079112,55.1,11
CUST_079113,162.73,11
CUST_079114,265.89,26
CUST_079115,1709.92,6
CUST_079116,468.4,49
CUST_079117,76.62,45
CUST_079118,250.82,21
CUST_079119,298.37,46
CUST_079120,276.43,27
CUST_079121,55.67,6
CUST_079122,1132.07,31
CUST_079123,43.64,10
CUST_079124,293.01,49
CUST_079125,61.42,38
CUST_079126,219.37,26
CUST_079127,122.01,8
CUST_079128,40.35,27
CUST_079129,12.49,46
CUST_079130,359.83,15
CUST_079131,84.83,19
CUST_079132,170.57,24
CUST_079133,898.02,25
CUST_079134,276.93,34
CUST_079135,8.18,4
CUST_079136,43.61,5
CUST_079137,23.54,25
CUST_079138,64.48,30
CUST_079139,113.19,49
CUST_079140,1910.01,44
CUST_079141,406.06,10
CUST_079142,211.97,16
CUST_079143,231.33,5
CUST_079144,238.67,21
CUST_079145,25.73,1
CUST_079146,36.26,13
CUST_079147,234.0,28
CUST_079148,149.15,36
CUST_079149,200.79,10
CUST_079150,738.99,33
CUST_079151,74.29,15
CUST_079152,102.56,44
CUST_079153,189.96,33
CUST_079154,27.06,32
CUST_079155,34.02,15
CUST_079156,580.03,10
CUST_079157,110.59,17
CUST_079158,90.9,29
CUST_079159,188.91,28
CUST_079160,27.95,35
CUST_079161,109.2,13
CUST_079162,83.55,12
CUST_079163,214.3,8
CUST_079164,17.99,11
CUST_079165,66.61,44
CUST_079166,93.64,2
CUST_079167,91.39,25
CUST_079168,424.78,17
CUST_079169,67.54,16
CUST_079170,3215.25,40
CUST_079171,313.23,45
CUST_079172,91.24,31
CUST_079173,271.65,36
CUST_079174,306.91,45
CUST_079175,108.82,22
CUST_079176,469.55,48
CUST_079177,55.94,28
CUST_079178,266.75,45
CUST_079179,133.63,18
CUST_079180,198.25,16
CUST_079181,186.56,15
CUST_079182,151.12,36
CUST_079183,1071.23,6
CUST_079184,82.68,42
CUST_079185,67.38,37
CUST_079186,135.85,47
CUST_079187,546.34,16
CUST_079188,154.19,16
CUST_079189,138.17,24
CUST_079190,85.14,28
CUST_079191,91.24,39
CUST_079192,432.52,31
CUST_079193,139.45,40
CUST_079194,191.45,2
CUST_079195,73.84,18
CUST_079196,322.75,18
CUST_079197,504.29,2
CUST_079198,58.7,35
CUST_079199,60.2,40
CUST_079200,63.79,16
CUST_079201,418.08,37
CUST_079202,56.77,27
CUST_079203,105.21,23
CUST_079204,55.45,16
CUST_079205,805.73,26
CUST_079206,87.21,20
CUST_079207,783.08,36
CUST_079208,144.53,13
CUST_079209,90.61,28
CUST_079210,329.93,23
CUST_079211,142.7,39
CUST_079212,607.94,29
CUST_079213,119.52,48
CUST_079214,94.47,43
CUST_079215,94.09,3
CUST_079216,514.29,24
CUST_079217,190.73,17
CUST_079218,70.99,2
CUST_079219,35.32,41
CUST_079220,183.32,26
CUST_079221,58.08,36
CUST_079222,25.33,32
CUST_079223,440.85,29
CUST_079224,43.27,6
CUST_079225,24.85,33
CUST_079226,129.35,41
CUST_079227,109.97,18
CUST_079228,61.97,47
CUST_079229,184.74,47
CUST_079230,110.32,26
CUST_079231,1338.33,46
CUST_079232,122.38,40
CUST_079233,41.57,13
CUST_079234,200.38,20
CUST_079235,217.69,41
CUST_079236,106.16,10
CUST_079237,28.12,10
CUST_079238,696.87,20
CUST_079239,41.99,14
CUST_079240,359.1,33
CUST_079241,509.19,47
CUST_079242,108.86,2
CUST_079243,357.64,20
CUST_079244,390.36,18
CUST_079245,50.8,16
CUST_079246,646.16,38
CUST_079247,206.3,38
CUST_079248,17.04,20
CUST_079249,180.94,17
CUST_079250,84.86,24
CUST_079251,231.81,39
CUST_079252,78.25,48
CUST_079253,78.74,49
CUST_079254,52.68,49
CUST_079255,185.83,45
CUST_079256,249.69,37
CUST_079257,148.0,39
CUST_079258,110.6,33
CUST_079259,163.47,31
CUST_079260,427.06,45
CUST_079261,52.46,39
CUST_079262,39.0,43
CUST_079263,44.67,36
CUST_079264,28.82,46
CUST_079265,53.85,2
CUST_079266,464.61,46
CUST_079267,27.13,20
CUST_079268,115.45,37
CUST_079269,289.04,26
CUST_079270,150.17,37
CUST_079271,355.13,22
CUST_079272,83.08,15
CUST_079273,90.67,26
CUST_079274,100.51,39
CUST_079275,258.09,45
CUST_079276,2276.11,24
CUST_079277,147.3,7
CUST_079278,117.16,35
CUST_079279,56.65,36
CUST_079280,845.77,3
CUST_079281,100.81,2
CUST_079282,80.01,12
CUST_079283,120.31,48
CUST_079284,918.33,29
CUST_079285,84.67,10
CUST_079286,144.73,11
CUST_079287,11.99,19
CUST_079288,395.55,44
CUST_079289,111.47,29
CUST_079290,369.46,37
CUST_079291,279.75,49
CUST_079292,173.96,45
CUST_079293,94.64,39
CUST_079294,158.12,46
CUST_079295,38.84,35
CUST_079296,185.82,12
CUST_079297,258.07,39
CUST_079298,161.09,34
CUST_079299,153.87,16
CUST_079300,80.96,25
CUST_079301,126.4,42
CUST_079302,49.56,40
CUST_079303,86.01,16
CUST_079304,1170.06,38
CUST_079305,162.18,6
CUST_079306,241.15,28
CUST_079307,144.57,11
CUST_079308,158.48,46
CUST_079309,169.76,2
CUST_079310,116.63,3
CUST_079311,268.62,11
CUST_079312,72.55,27
CUST_079313,33.68,21
CUST_079314,180.68,33
CUST_079315,454.09,14
CUST_079316,77.54,18
CUST_079317,325.17,39
CUST_079318,290.75,41
CUST_079319,706.43,44
CUST_079320,956.89,25
CUST_079321,265.11,39
CUST_079322,131.66,45
CUST_079323,29.48,16
CUST_079324,394.07,36
CUST_079325,460.07,45
CUST_079326,114.72,45
CUST_079327,211.04,32
CUST_079328,53.16,37
CUST_079329,81.59,1
CUST_079330,39.58,43
CUST_079331,194.23,4
CUST_079332,99.52,43
CUST_079333,517.85,30
CUST_079334,187.68,40
CUST_079335,211.26,47
CUST_079336,150.12,8
CUST_079337,720.37,15
CUST_079338,634.17,14
CUST_079339,125.01,40
CUST_079340,200.03,8
CUST_079341,610.81,17
CUST_079342,45.79,33
CUST_079343,200.73,10
CUST_079344,104.58,19
CUST_079345,647.15,9
CUST_079346,252.3,31
CUST_079347,26.11,12
CUST_079348,97.93,30
CUST_079349,604.08,45
CUST_079350,362.13,17
CUST_079351,52.33,39
CUST_079352,55.77,36
CUST_079353,160.47,18
CUST_079354,140.56,18
CUST_079355,114.81,23
CUST_079356,99.16,42
CUST_079357,82.45,12
CUST_079358,1415.85,3
CUST_079359,102.95,31
CUST_079360,76.78,40
CUST_079361,246.15,42
CUST_079362,134.11,29
CUST_079363,59.05,26
CUST_079364,115.58,39
CUST_079365,139.76,11
CUST_079366,228.22,49
CUST_079367,202.97,38
CUST_079368,53.76,10
CUST_079369,272.79,33
CUST_079370,362.17,17
CUST_079371,50.61,33
CUST_079372,68.26,44
CUST_079373,124.52,27
CUST_079374,184.85,9
CUST_079375,192.02,49
CUST_079376,142.21,12
CUST_079377,35.46,42
CUST_079378,408.33,16
CUST_079379,55.06,35
CUST_079380,572.82,15
CUST_079381,477.0,3
CUST_079382,48.74,32
CUST_079383,211.13,4
CUST_079384,578.86,19
CUST_079385,267.43,41
CUST_079386,27.17,5
CUST_079387,142.95,22
CUST_079388,341.64,26
CUST_079389,797.08,34
CUST_079390,129.6,6
CUST_079391,28.04,14
CUST_079392,1323.63,28
CUST_079393,131.31,22
CUST_079394,629.23,44
CUST_079395,114.65,46
CUST_079396,257.18,6
CUST_079397,74.78,37
CUST_079398,76.24,42
CUST_079399,906.52,8
CUST_079400,379.83,40
CUST_079401,144.33,36
CUST_079402,377.86,4
CUST_079403,75.35,17
CUST_079404,148.64,24
CUST_079405,164.39,10
CUST_079406,69.52,11
CUST_079407,60.98,15
CUST_079408,22.45,32
CUST_079409,56.4,48
CUST_079410,923.24,7
CUST_079411,25.1,11
CUST_079412,143.37,36
CUST_079413,172.88,16
CUST_079414,115.61,33
CUST_079415,355.8,40
CUST_079416,112.72,35
CUST_079417,385.09,48
CUST_079418,257.01,31
CUST_079419,38.35,39
CUST_079420,474.16,33
CUST_079421,108.44,37
CUST_079422,24.75,47
CUST_079423,237.77,42
CUST_079424,111.38,8
CUST_079425,756.48,6
CUST_079426,443.9,36
CUST_079427,60.2,12
CUST_079428,383.36,10
CUST_079429,73.99,14
CUST_079430,28.3,14
CUST_079431,80.27,29
CUST_079432,39.29,25
CUST_079433,146.4,17
CUST_079434,1023.05,10
CUST_079435,160.57,31
CUST_079436,235.43,41
CUST_079437,54.43,36
CUST_079438,86.46,43
CUST_079439,256.02,19
CUST_079440,138.58,34
CUST_079441,72.19,48
CUST_079442,404.56,22
CUST_079443,170.8,20
CUST_079444,1158.71,36
CUST_079445,286.95,2
CUST_079446,47.72,37
CUST_079447,166.61,26
CUST_079448,44.52,27
CUST_079449,1102.1,29
CUST_079450,55.21,42
CUST_079451,452.21,18
CUST_079452,385.4,1
CUST_079453,75.0,44
CUST_079454,206.11,36
CUST_079455,191.68,49
CUST_079456,341.29,23
CUST_079457,177.15,48
CUST_079458,76.09,38
CUST_079459,260.02,39
CUST_079460,260.91,13
CUST_079461,58.49,35
CUST_079462,14.8,27
CUST_079463,268.15,32
CUST_079464,215.58,7
CUST_079465,228.56,22
CUST_079466,555.03,35
CUST_079467,356.42,31
CUST_079468,540.97,45
CUST_079469,324.75,15
CUST_079470,171.39,47
CUST_079471,43.4,21
CUST_079472,693.11,18
CUST_079473,120.35,12
CUST_079474,80.97,20
CUST_079475,280.64,43
CUST_079476,23.67,24
CUST_079477,70.88,31
CUST_079478,79.1,5
CUST_079479,76.88,45
CUST_079480,1027.84,29
CUST_079481,136.68,41
CUST_079482,78.34,10
CUST_079483,141.41,28
CUST_079484,348.52,26
CUST_079485,22.06,28
CUST_079486,166.4,25
CUST_079487,94.35,41
CUST_079488,194.33,19
CUST_079489,47.19,41
CUST_079490,123.99,34
CUST_079491,129.46,26
CUST_079492,41.66,45
CUST_079493,957.51,43
CUST_079494,224.73,45
CUST_079495,372.88,40
CUST_079496,104.17,40
CUST_079497,183.96,44
CUST_079498,44.62,31
CUST_079499,78.25,15
CUST_079500,60.41,45
CUST_079501,199.64,12
CUST_079502,818.09,16
CUST_079503,366.3,16
CUST_079504,908.45,39
CUST_079505,328.25,18
CUST_079506,225.93,36
CUST_079507,59.0,44
CUST_079508,205.06,16
CUST_079509,92.37,2
CUST_079510,341.06,5
CUST_079511,38.12,26
CUST_079512,133.2,42
CUST_079513,151.03,25
CUST_079514,885.83,43
CUST_079515,53.35,23
CUST_079516,477.3,28
CUST_079517,338.12,27
CUST_079518,114.92,29
CUST_079519,223.56,26
CUST_079520,115.61,15
CUST_079521,150.6,2
CUST_079522,315.14,22
CUST_079523,1890.57,18
CUST_079524,389.23,38
CUST_079525,190.1,27
CUST_079526,616.28,48
CUST_079527,35.86,19
CUST_079528,99.03,37
CUST_079529,158.73,45
CUST_079530,52.53,43
CUST_079531,86.4,23
CUST_079532,28.33,34
CUST_079533,41.32,41
CUST_079534,116.16,6
CUST_079535,57.94,14
CUST_079536,226.06,1
CUST_079537,193.98,29
CUST_079538,212.1,36
CUST_079539,89.62,11
CUST_079540,438.06,29
CUST_079541,244.88,48
CUST_079542,185.77,40
CUST_079543,187.32,27
CUST_079544,120.6,21
CUST_079545,554.76,49
CUST_079546,464.83,9
CUST_079547,102.99,39
CUST_079548,175.02,44
CUST_079549,99.83,44
CUST_079550,1746.82,42
CUST_079551,114.98,29
CUST_079552,490.43,34
CUST_079553,2163.03,16
CUST_079554,203.76,44
CUST_079555,26.0,7
CUST_079556,671.98,38
CUST_079557,88.97,10
CUST_079558,74.66,3
CUST_079559,879.43,24
CUST_079560,40.38,16
CUST_079561,623.06,35
CUST_079562,118.65,12
CUST_079563,23.27,27
CUST_079564,359.26,35
CUST_079565,15.62,44
CUST_079566,141.76,21
CUST_079567,28.95,7
CUST_079568,106.9,34
CUST_079569,297.97,5
CUST_079570,226.47,15
CUST_079571,182.73,1
CUST_079572,407.18,9
CUST_079573,148.41,30
CUST_079574,119.54,24
CUST_079575,197.42,45
CUST_079576,76.59,41
CUST_079577,351.71,25
CUST_079578,159.28,7
CUST_079579,303.62,14
CUST_079580,124.3,37
CUST_079581,244.44,24
CUST_079582,288.6,8
CUST_079583,19.7,25
CUST_079584,34.43,45
CUST_079585,84.92,49
CUST_079586,130.17,47
CUST_079587,531.31,25
CUST_079588,233.68,3
CUST_079589,250.46,24
CUST_079590,693.48,48
CUST_079591,587.62,10
CUST_079592,54.14,8
CUST_079593,509.27,19
CUST_079594,164.82,23
CUST_079595,88.65,2
CUST_079596,110.67,10
CUST_079597,79.4,37
CUST_079598,170.92,24
CUST_079599,136.6,48
CUST_079600,510.8,11
CUST_079601,1025.57,28
CUST_079602,98.97,9
CUST_079603,40.62,13
CUST_079604,289.41,38
CUST_079605,380.61,28
CUST_079606,217.13,35
CUST_079607,31.86,37
CUST_079608,67.2,38
CUST_079609,171.95,21
CUST_079610,80.16,5
CUST_079611,54.72,40
CUST_079612,1267.03,20
CUST_079613,54.61,41
CUST_079614,495.98,37
CUST_079615,224.23,12
CUST_079616,272.68,2
CUST_079617,463.07,3
CUST_079618,74.52,28
CUST_079619,109.97,19
CUST_079620,238.08,18
CUST_079621,23.35,29
CUST_079622,772.5,5
CUST_079623,166.66,25
CUST_079624,57.86,3
CUST_079625,443.11,5
CUST_079626,162.65,8
CUST_079627,72.13,3
CUST_079628,382.16,22
CUST_079629,14.51,19
CUST_079630,225.78,43
CUST_079631,550.2,49
CUST_079632,64.52,43
CUST_079633,41.19,20
CUST_079634,226.6,20
CUST_079635,75.43,21
CUST_079636,1405.41,44
CUST_079637,87.35,28
CUST_079638,122.19,19
CUST_079639,249.99,39
CUST_079640,24.09,22
CUST_079641,157.54,1
CUST_079642,454.61,26
CUST_079643,136.85,12
CUST_079644,47.09,21
CUST_079645,96.14,6
CUST_079646,21.87,45
CUST_079647,110.95,2
CUST_079648,450.39,42
CUST_079649,79.49,30
CUST_079650,298.62,5
CUST_079651,33.71,39
CUST_079652,972.03,33
CUST_079653,460.04,37
CUST_079654,90.72,8
CUST_079655,39.53,40
CUST_079656,89.29,44
CUST_079657,196.76,35
CUST_079658,439.66,36
CUST_079659,17.99,21
CUST_079660,495.46,28
CUST_079661,191.88,8
CUST_079662,46.37,32
CUST_079663,11.6,2
CUST_079664,170.29,9
CUST_079665,184.91,34
CUST_079666,80.13,9
CUST_079667,369.48,9
CUST_079668,1134.47,27
CUST_079669,99.54,37
CUST_079670,70.34,20
CUST_079671,826.18,12
CUST_079672,119.02,45
CUST_079673,286.95,2
CUST_079674,80.86,11
CUST_079675,464.19,45
CUST_079676,42.76,4
CUST_079677,171.58,28
CUST_079678,199.53,20
CUST_079679,123.65,27
CUST_079680,78.54,2
CUST_079681,891.54,49
CUST_079682,333.24,25
CUST_079683,62.48,6
CUST_079684,22.56,28
CUST_079685,651.0,39
CUST_079686,58.79,26
CUST_079687,157.87,3
CUST_079688,162.69,32
CUST_079689,197.53,43
CUST_079690,27.43,41
CUST_079691,104.68,36
CUST_079692,146.09,8
CUST_079693,140.4,27
CUST_079694,303.33,10
CUST_079695,175.03,25
CUST_079696,231.65,49
CUST_079697,81.56,6
CUST_079698,818.18,38
CUST_079699,111.13,5
CUST_079700,206.29,28
CUST_079701,166.38,3
CUST_079702,232.99,34
CUST_079703,492.99,27
CUST_079704,64.02,10
CUST_079705,338.89,34
CUST_079706,310.2,36
CUST_079707,176.51,48
CUST_079708,186.19,9
CUST_079709,46.73,10
CUST_079710,105.67,4
CUST_079711,22.04,45
CUST_079712,109.27,39
CUST_079713,139.31,27
CUST_079714,36.64,34
CUST_079715,200.16,32
CUST_079716,496.29,35
CUST_079717,184.09,42
CUST_079718,147.6,27
CUST_079719,87.76,32
CUST_079720,215.2,17
CUST_079721,53.72,31
CUST_079722,13.31,11
CUST_079723,720.24,12
CUST_079724,387.89,33
CUST_079725,49.44,5
CUST_079726,34.95,46
CUST_079727,165.07,10
CUST_079728,158.29,43
CUST_079729,335.69,44
CUST_079730,106.17,20
CUST_079731,471.04,49
CUST_079732,119.5,24
CUST_079733,499.2,6
CUST_079734,123.79,12
CUST_079735,62.54,25
CUST_079736,102.06,25
CUST_079737,285.5,26
CUST_079738,211.42,40
CUST_079739,156.42,7
CUST_079740,52.26,3
CUST_079741,139.77,20
CUST_079742,77.26,6
CUST_079743,75.28,19
CUST_079744,401.54,39
CUST_079745,68.97,21
CUST_079746,65.16,48
CUST_079747,203.18,47
CUST_079748,59.37,49
CUST_079749,85.27,43
CUST_079750,1017.95,1
CUST_079751,125.55,13
CUST_079752,291.73,31
CUST_079753,1835.83,34
CUST_079754,181.18,8
CUST_079755,250.82,37
CUST_079756,202.87,42
CUST_079757,107.2,10
CUST_079758,168.32,41
CUST_079759,124.13,21
CUST_079760,59.69,24
CUST_079761,341.41,14
CUST_079762,24.3,45
CUST_079763,149.55,43
CUST_079764,112.25,17
CUST_079765,52.66,16
CUST_079766,276.67,20
CUST_079767,53.42,6
CUST_079768,98.71,39
CUST_079769,307.28,34
CUST_079770,21.64,10
CUST_079771,435.94,41
CUST_079772,143.11,36
CUST_079773,108.95,35
CUST_079774,37.36,29
CUST_079775,162.46,12
CUST_079776,152.14,39
CUST_079777,256.35,34
CUST_079778,92.8,29
CUST_079779,55.96,20
CUST_079780,203.11,25
CUST_079781,83.3,35
CUST_079782,245.79,38
CUST_079783,52.92,16
CUST_079784,328.33,44
CUST_079785,658.54,12
CUST_079786,125.64,24
CUST_079787,571.8,32
CUST_079788,315.29,13
CUST_079789,207.79,2
CUST_079790,146.43,49
CUST_079791,86.12,5
CUST_079792,491.65,17
CUST_079793,401.78,43
CUST_079794,52.18,16
CUST_079795,166.51,20
CUST_079796,65.77,43
CUST_079797,238.67,34
CUST_079798,313.9,28
CUST_079799,31.08,39
CUST_079800,136.52,23
CUST_079801,226.88,25
CUST_079802,162.61,7
CUST_079803,883.24,19
CUST_079804,30.79,42
CUST_079805,575.48,49
CUST_079806,61.34,6
CUST_079807,17.41,10
CUST_079808,204.43,40
CUST_079809,130.9,28
CUST_079810,162.74,48
CUST_079811,250.0,40
