transaction_id,timestamp,status,payment_method,customer_type,region,device_type,error_message,amount
TXN-117164,2026-01-19 22:04:00,success,crypto,Startup,APAC,mobile_ios,None,97.31
TXN-117165,2026-01-19 22:05:00,success,bank_transfer,Startup,US,web,None,63.39
TXN-117166,2026-01-19 22:06:00,success,debit_card,Startup,EU,web,None,32.14
TXN-117167,2026-01-19 22:07:00,success,bank_transfer,SMB,US,mobile_ios,None,450.91
TXN-117168,2026-01-19 22:08:00,success,crypto,Enterprise,EU,mobile_ios,None,785.79
TXN-117169,2026-01-19 22:09:00,success,credit_card,Startup,US,web,None,80.41
TXN-117170,2026-01-19 22:10:00,success,credit_card,SMB,EU,mobile_ios,None,363.97
TXN-117171,2026-01-19 22:11:00,success,credit_card,SMB,US,web,None,118.61
TXN-117172,2026-01-19 22:12:00,success,credit_card,Startup,APAC,web,None,99.31
TXN-117173,2026-01-19 22:13:00,success,credit_card,SMB,US,mobile_android,None,416.68
TXN-117174,2026-01-19 22:14:00,success,credit_card,SMB,US,mobile_ios,None,247.65
TXN-117175,2026-01-19 22:15:00,success,debit_card,SMB,EU,web,None,250.57
TXN-117176,2026-01-19 22:16:00,success,credit_card,Enterprise,US,web,None,708.41
TXN-117177,2026-01-19 22:17:00,success,credit_card,SMB,US,web,None,231.74
TXN-117178,2026-01-19 22:18:00,success,debit_card,Startup,APAC,web,None,39.85
TXN-117179,2026-01-19 22:19:00,success,crypto,SMB,EU,web,None,175.79
TXN-117180,2026-01-19 22:20:00,success,bank_transfer,Enterprise,US,mobile_ios,None,1884.75
TXN-117181,2026-01-19 22:21:00,success,debit_card,Startup,US,mobile_android,None,76.44
TXN-117182,2026-01-19 22:22:00,success,credit_card,SMB,EU,mobile_ios,None,209.32
TXN-117183,2026-01-19 22:23:00,success,credit_card,SMB,EU,web,None,413.08
TXN-117184,2026-01-19 22:24:00,success,credit_card,Startup,US,mobile_android,None,57.03
TXN-117185,2026-01-19 22:25:00,success,credit_card,SMB,US,mobile_android,None,290.8
TXN-117186,2026-01-19 22:26:00,success,credit_card,Startup,US,mobile_ios,None,93.95
TXN-117187,2026-01-19 22:27:00,success,bank_transfer,Startup,LATAM,web,None,95.13
TXN-117188,2026-01-19 22:28:00,success,credit_card,Startup,US,web,None,44.03
TXN-117189,2026-01-19 22:29:00,success,credit_card,SMB,US,mobile_android,None,194.48
TXN-117190,2026-01-19 22:30:00,success,credit_card,SMB,EU,web,None,322.69
TXN-117191,2026-01-19 22:31:00,success,debit_card,SMB,APAC,web,None,437.64
TXN-117192,2026-01-19 22:32:00,success,credit_card,Startup,US,mobile_ios,None,95.26
TXN-117193,2026-01-19 22:33:00,success,credit_card,Startup,EU,web,None,60.0
TXN-117194,2026-01-19 22:34:00,success,credit_card,Startup,APAC,mobile_android,None,66.3
TXN-117195,2026-01-19 22:35:00,success,credit_card,SMB,US,web,None,225.57
TXN-117196,2026-01-19 22:36:00,success,credit_card,SMB,LATAM,web,None,495.64
TXN-117197,2026-01-19 22:37:00,success,credit_card,SMB,EU,mobile_ios,None,380.55
TXN-117198,2026-01-19 22:38:00,success,credit_card,Enterprise,EU,web,None,833.5
TXN-117199,2026-01-19 22:39:00,success,debit_card,Startup,LATAM,mobile_ios,None,35.47
TXN-117200,2026-01-19 22:40:00,success,debit_card,SMB,US,web,None,451.21
TXN-117201,2026-01-19 22:41:00,success,debit_card,SMB,EU,web,None,436.98
TXN-117202,2026-01-19 22:42:00,success,credit_card,Startup,APAC,web,None,32.6
TXN-117203,2026-01-19 22:43:00,success,credit_card,Enterprise,EU,mobile_ios,None,1614.8
TXN-117204,2026-01-19 22:44:00,success,credit_card,Startup,US,web,None,20.18
TXN-117205,2026-01-19 22:45:00,success,credit_card,Enterprise,EU,web,None,2285.81
TXN-117206,2026-01-19 22:46:00,success,credit_card,Startup,US,web,None,78.25
TXN-117207,2026-01-19 22:47:00,success,credit_card,SMB,EU,mobile_android,None,466.59
TXN-117208,2026-01-19 22:48:00,success,debit_card,Enterprise,EU,web,None,1489.76
TXN-117209,2026-01-19 22:49:00,success,crypto,SMB,EU,mobile_ios,None,396.81
TXN-117210,2026-01-19 22:50:00,success,debit_card,Startup,EU,web,None,97.69
TXN-117211,2026-01-19 22:51:00,success,credit_card,SMB,US,web,None,360.3
TXN-117212,2026-01-19 22:52:00,success,debit_card,SMB,US,web,None,326.51
TXN-117213,2026-01-19 22:53:00,success,credit_card,Startup,APAC,mobile_ios,None,28.4
TXN-117214,2026-01-19 22:54:00,success,debit_card,SMB,US,mobile_ios,None,182.23
TXN-117215,2026-01-19 22:55:00,success,credit_card,Startup,US,mobile_android,None,69.99
TXN-117216,2026-01-19 22:56:00,success,credit_card,SMB,LATAM,web,None,304.12
TXN-117217,2026-01-19 22:57:00,success,crypto,SMB,EU,mobile_android,None,428.05
TXN-117218,2026-01-19 22:58:00,success,debit_card,SMB,EU,web,None,108.1
TXN-117219,2026-01-19 22:59:00,success,credit_card,SMB,US,mobile_ios,None,160.61
TXN-117220,2026-01-19 23:00:00,success,credit_card,Enterprise,US,web,None,1692.2
TXN-117221,2026-01-19 23:01:00,success,credit_card,SMB,EU,mobile_ios,None,383.81
TXN-117222,2026-01-19 23:02:00,success,bank_transfer,SMB,EU,mobile_android,None,223.53
TXN-117223,2026-01-19 23:03:00,success,debit_card,SMB,LATAM,web,None,410.66
TXN-117224,2026-01-19 23:04:00,success,bank_transfer,SMB,EU,web,None,152.6
TXN-117225,2026-01-19 23:05:00,success,credit_card,SMB,US,mobile_ios,None,277.59
TXN-117226,2026-01-19 23:06:00,success,debit_card,SMB,US,mobile_android,None,227.65
TXN-117227,2026-01-19 23:07:00,success,debit_card,Startup,US,mobile_ios,None,48.77
TXN-117228,2026-01-19 23:08:00,success,credit_card,SMB,US,mobile_android,None,390.13
TXN-117229,2026-01-19 23:09:00,success,credit_card,SMB,EU,mobile_ios,None,451.18
TXN-117230,2026-01-19 23:10:00,success,debit_card,SMB,US,mobile_ios,None,449.96
TXN-117231,2026-01-19 23:11:00,success,debit_card,Startup,US,web,None,92.91
TXN-117232,2026-01-19 23:12:00,success,debit_card,Enterprise,LATAM,web,None,1765.28
TXN-117233,2026-01-19 23:13:00,success,debit_card,SMB,EU,mobile_ios,None,420.26
TXN-117234,2026-01-19 23:14:00,success,debit_card,Startup,US,web,None,71.43
TXN-117235,2026-01-19 23:15:00,success,debit_card,SMB,US,mobile_ios,None,450.72
TXN-117236,2026-01-19 23:16:00,success,credit_card,SMB,APAC,mobile_android,None,176.49
TXN-117237,2026-01-19 23:17:00,success,credit_card,Startup,APAC,web,None,41.21
TXN-117238,2026-01-19 23:18:00,success,debit_card,Enterprise,EU,web,None,1283.05
TXN-117239,2026-01-19 23:19:00,success,bank_transfer,SMB,US,web,None,469.79
TXN-117240,2026-01-19 23:20:00,success,credit_card,SMB,APAC,web,None,281.0
TXN-117241,2026-01-19 23:21:00,success,credit_card,Enterprise,LATAM,web,None,1744.62
TXN-117242,2026-01-19 23:22:00,success,credit_card,SMB,US,mobile_ios,None,228.11
TXN-117243,2026-01-19 23:23:00,success,credit_card,SMB,APAC,mobile_ios,None,406.03
TXN-117244,2026-01-19 23:24:00,success,credit_card,Enterprise,APAC,mobile_ios,None,1300.92
TXN-117245,2026-01-19 23:25:00,success,debit_card,SMB,US,web,None,180.3
TXN-117246,2026-01-19 23:26:00,success,credit_card,Startup,US,web,None,54.22
TXN-117247,2026-01-19 23:27:00,success,debit_card,Startup,EU,mobile_ios,None,71.72
TXN-117248,2026-01-19 23:28:00,success,crypto,SMB,US,web,None,407.05
TXN-117249,2026-01-19 23:29:00,success,bank_transfer,Enterprise,US,mobile_ios,None,985.97
TXN-117250,2026-01-19 23:30:00,success,credit_card,SMB,LATAM,mobile_android,None,192.08
TXN-117251,2026-01-19 23:31:00,success,debit_card,SMB,EU,web,None,430.39
TXN-117252,2026-01-19 23:32:00,success,credit_card,Startup,EU,web,None,38.44
TXN-117253,2026-01-19 23:33:00,success,credit_card,Startup,US,web,None,58.44
TXN-117254,2026-01-19 23:34:00,success,debit_card,SMB,EU,web,None,367.12
TXN-117255,2026-01-19 23:35:00,success,debit_card,Enterprise,EU,web,None,2194.39
TXN-117256,2026-01-19 23:36:00,success,credit_card,Startup,US,web,None,24.76
TXN-117257,2026-01-19 23:37:00,success,bank_transfer,Startup,US,web,None,24.52
TXN-117258,2026-01-19 23:38:00,success,crypto,SMB,US,web,None,134.35
TXN-117259,2026-01-19 23:39:00,success,debit_card,SMB,US,web,None,175.13
TXN-117260,2026-01-19 23:40:00,success,debit_card,SMB,APAC,mobile_ios,None,470.48
TXN-117261,2026-01-19 23:41:00,success,credit_card,Startup,US,mobile_android,None,74.25
TXN-117262,2026-01-19 23:42:00,success,debit_card,Enterprise,US,web,None,2302.86
TXN-117263,2026-01-19 23:43:00,success,credit_card,Startup,EU,web,None,76.34
TXN-117264,2026-01-19 23:44:00,success,crypto,Enterprise,EU,web,None,2438.21
TXN-117265,2026-01-19 23:45:00,success,credit_card,Startup,US,web,None,67.99
TXN-117266,2026-01-19 23:46:00,success,credit_card,SMB,EU,web,None,433.59
TXN-117267,2026-01-19 23:47:00,success,debit_card,SMB,US,web,None,322.9
TXN-117268,2026-01-19 23:48:00,success,credit_card,Enterprise,US,mobile_android,None,750.31
TXN-117269,2026-01-19 23:49:00,success,credit_card,SMB,US,mobile_ios,None,341.05
TXN-117270,2026-01-19 23:50:00,success,credit_card,SMB,US,web,None,267.89
TXN-117271,2026-01-19 23:51:00,success,crypto,SMB,US,web,None,144.0
TXN-117272,2026-01-19 23:52:00,success,credit_card,SMB,EU,web,None,334.32
TXN-117273,2026-01-19 23:53:00,failed,credit_card,Enterprise,US,mobile_ios,Insufficient funds,660.38
TXN-117274,2026-01-19 23:54:00,success,credit_card,SMB,US,web,None,283.67
TXN-117275,2026-01-19 23:55:00,success,credit_card,SMB,EU,web,None,340.12
TXN-117276,2026-01-19 23:56:00,success,credit_card,SMB,US,web,None,156.8
TXN-117277,2026-01-19 23:57:00,success,debit_card,SMB,US,web,None,195.78
TXN-117278,2026-01-19 23:58:00,success,credit_card,SMB,US,web,None,214.94
TXN-117279,2026-01-19 23:59:00,success,credit_card,SMB,EU,web,None,250.86
TXN-117280,2026-01-20 00:00:00,success,credit_card,Enterprise,US,mobile_ios,None,2221.19
TXN-117281,2026-01-20 00:01:00,success,credit_card,Enterprise,EU,web,None,1809.01
TXN-117282,2026-01-20 00:02:00,success,credit_card,Enterprise,US,mobile_android,None,1979.62
TXN-117283,2026-01-20 00:03:00,success,debit_card,SMB,APAC,mobile_ios,None,377.9
TXN-117284,2026-01-20 00:04:00,success,credit_card,SMB,APAC,mobile_android,None,368.24
TXN-117285,2026-01-20 00:05:00,success,credit_card,SMB,EU,mobile_android,None,103.66
TXN-117286,2026-01-20 00:06:00,failed,debit_card,Startup,US,mobile_ios,Network timeout,95.15
TXN-117287,2026-01-20 00:07:00,success,credit_card,SMB,EU,web,None,299.61
TXN-117288,2026-01-20 00:08:00,success,debit_card,SMB,EU,web,None,270.03
TXN-117289,2026-01-20 00:09:00,success,credit_card,Enterprise,US,web,None,2486.58
TXN-117290,2026-01-20 00:10:00,success,credit_card,Startup,APAC,web,None,47.09
TXN-117291,2026-01-20 00:11:00,success,crypto,SMB,LATAM,web,None,179.98
TXN-117292,2026-01-20 00:12:00,success,credit_card,Startup,US,web,None,88.45
TXN-117293,2026-01-20 00:13:00,success,crypto,Startup,APAC,mobile_ios,None,95.93
TXN-117294,2026-01-20 00:14:00,success,debit_card,Startup,EU,mobile_ios,None,23.82
TXN-117295,2026-01-20 00:15:00,success,debit_card,Startup,EU,mobile_android,None,57.39
TXN-117296,2026-01-20 00:16:00,success,crypto,SMB,US,web,None,416.41
TXN-117297,2026-01-20 00:17:00,success,crypto,SMB,US,web,None,421.03
TXN-117298,2026-01-20 00:18:00,success,debit_card,Startup,LATAM,web,None,56.05
TXN-117299,2026-01-20 00:19:00,success,debit_card,Startup,EU,web,None,32.1
TXN-117300,2026-01-20 00:20:00,success,credit_card,SMB,US,web,None,250.34
TXN-117301,2026-01-20 00:21:00,success,credit_card,SMB,APAC,mobile_android,None,151.43
TXN-117302,2026-01-20 00:22:00,success,credit_card,Startup,EU,web,None,74.29
TXN-117303,2026-01-20 00:23:00,success,credit_card,SMB,US,web,None,275.86
TXN-117304,2026-01-20 00:24:00,success,crypto,Enterprise,US,web,None,1456.51
TXN-117305,2026-01-20 00:25:00,success,credit_card,SMB,APAC,mobile_android,None,226.03
TXN-117306,2026-01-20 00:26:00,success,credit_card,Enterprise,APAC,mobile_ios,None,1013.77
TXN-117307,2026-01-20 00:27:00,success,debit_card,SMB,LATAM,mobile_ios,None,254.38
TXN-117308,2026-01-20 00:28:00,success,credit_card,Startup,US,web,None,73.37
TXN-117309,2026-01-20 00:29:00,success,credit_card,SMB,EU,mobile_ios,None,238.41
TXN-117310,2026-01-20 00:30:00,success,debit_card,Startup,EU,mobile_ios,None,36.92
TXN-117311,2026-01-20 00:31:00,success,debit_card,Startup,EU,web,None,42.29
TXN-117312,2026-01-20 00:32:00,success,debit_card,Startup,EU,mobile_ios,None,95.88
TXN-117313,2026-01-20 00:33:00,success,credit_card,Startup,US,mobile_ios,None,74.4
TXN-117314,2026-01-20 00:34:00,success,credit_card,SMB,US,web,None,320.5
TXN-117315,2026-01-20 00:35:00,success,debit_card,SMB,US,web,None,449.55
TXN-117316,2026-01-20 00:36:00,success,credit_card,Startup,US,web,None,69.27
TXN-117317,2026-01-20 00:37:00,success,debit_card,SMB,US,mobile_ios,None,165.85
TXN-117318,2026-01-20 00:38:00,success,crypto,SMB,APAC,web,None,203.46
TXN-117319,2026-01-20 00:39:00,success,credit_card,SMB,US,web,None,187.74
TXN-117320,2026-01-20 00:40:00,success,credit_card,SMB,US,web,None,450.15
TXN-117321,2026-01-20 00:41:00,success,credit_card,Startup,LATAM,web,None,90.21
TXN-117322,2026-01-20 00:42:00,success,debit_card,SMB,EU,web,None,133.73
TXN-117323,2026-01-20 00:43:00,success,credit_card,Startup,US,mobile_ios,None,92.86
TXN-117324,2026-01-20 00:44:00,success,credit_card,SMB,US,mobile_android,None,256.94
TXN-117325,2026-01-20 00:45:00,success,crypto,SMB,EU,web,None,298.19
TXN-117326,2026-01-20 00:46:00,success,credit_card,Enterprise,US,web,None,1520.28
TXN-117327,2026-01-20 00:47:00,success,credit_card,Startup,LATAM,mobile_ios,None,77.4
TXN-117328,2026-01-20 00:48:00,success,debit_card,Enterprise,EU,web,None,1309.04
TXN-117329,2026-01-20 00:49:00,success,credit_card,Startup,EU,web,None,74.83
TXN-117330,2026-01-20 00:50:00,success,debit_card,Startup,EU,web,None,27.62
TXN-117331,2026-01-20 00:51:00,success,debit_card,SMB,LATAM,mobile_ios,None,398.63
TXN-117332,2026-01-20 00:52:00,success,credit_card,Startup,EU,web,None,69.48
TXN-117333,2026-01-20 00:53:00,success,bank_transfer,SMB,EU,web,None,200.75
TXN-117334,2026-01-20 00:54:00,success,credit_card,Enterprise,APAC,mobile_android,None,2055.2
TXN-117335,2026-01-20 00:55:00,success,bank_transfer,SMB,APAC,web,None,142.32
TXN-117336,2026-01-20 00:56:00,success,credit_card,SMB,US,web,None,317.9
TXN-117337,2026-01-20 00:57:00,success,credit_card,SMB,US,mobile_android,None,204.8
TXN-117338,2026-01-20 00:58:00,success,credit_card,SMB,US,web,None,117.92
TXN-117339,2026-01-20 00:59:00,success,credit_card,Startup,US,web,None,54.84
TXN-117340,2026-01-20 01:00:00,success,debit_card,SMB,APAC,mobile_ios,None,444.97
TXN-117341,2026-01-20 01:01:00,success,debit_card,SMB,US,mobile_android,None,246.74
TXN-117342,2026-01-20 01:02:00,success,debit_card,SMB,US,mobile_ios,None,152.52
TXN-117343,2026-01-20 01:03:00,success,credit_card,SMB,US,mobile_ios,None,199.46
TXN-117344,2026-01-20 01:04:00,success,credit_card,SMB,LATAM,mobile_ios,None,371.06
TXN-117345,2026-01-20 01:05:00,success,debit_card,SMB,APAC,web,None,375.11
TXN-117346,2026-01-20 01:06:00,success,credit_card,Startup,EU,mobile_ios,None,89.85
TXN-117347,2026-01-20 01:07:00,success,debit_card,SMB,APAC,mobile_ios,None,442.05
TXN-117348,2026-01-20 01:08:00,success,debit_card,Enterprise,APAC,web,None,1520.57
TXN-117349,2026-01-20 01:09:00,success,credit_card,SMB,EU,web,None,495.76
TXN-117350,2026-01-20 01:10:00,success,debit_card,SMB,US,mobile_ios,None,241.29
TXN-117351,2026-01-20 01:11:00,success,debit_card,Startup,EU,mobile_android,None,27.99
TXN-117352,2026-01-20 01:12:00,success,debit_card,Startup,EU,mobile_ios,None,94.67
TXN-117353,2026-01-20 01:13:00,success,credit_card,Startup,EU,mobile_ios,None,73.68
TXN-117354,2026-01-20 01:14:00,success,credit_card,SMB,EU,web,None,337.28
TXN-117355,2026-01-20 01:15:00,success,credit_card,SMB,LATAM,web,None,251.61
TXN-117356,2026-01-20 01:16:00,success,credit_card,Enterprise,EU,web,None,1575.65
TXN-117357,2026-01-20 01:17:00,success,credit_card,SMB,EU,web,None,198.84
TXN-117358,2026-01-20 01:18:00,success,crypto,SMB,APAC,mobile_ios,None,385.19
TXN-117359,2026-01-20 01:19:00,success,debit_card,SMB,US,web,None,239.19
TXN-117360,2026-01-20 01:20:00,success,debit_card,SMB,US,web,None,358.18
TXN-117361,2026-01-20 01:21:00,success,credit_card,SMB,EU,web,None,463.51
TXN-117362,2026-01-20 01:22:00,success,bank_transfer,SMB,EU,web,None,336.14
TXN-117363,2026-01-20 01:23:00,success,credit_card,Startup,US,web,None,67.63
TXN-117364,2026-01-20 01:24:00,success,debit_card,Enterprise,EU,web,None,1116.23
TXN-117365,2026-01-20 01:25:00,success,bank_transfer,SMB,APAC,web,None,450.52
TXN-117366,2026-01-20 01:26:00,success,debit_card,Enterprise,EU,web,None,1182.22
TXN-117367,2026-01-20 01:27:00,success,bank_transfer,SMB,EU,web,None,307.22
TXN-117368,2026-01-20 01:28:00,success,debit_card,Enterprise,US,web,None,703.46
TXN-117369,2026-01-20 01:29:00,success,credit_card,Enterprise,LATAM,web,None,969.08
TXN-117370,2026-01-20 01:30:00,success,credit_card,Enterprise,APAC,web,None,2441.66
TXN-117371,2026-01-20 01:31:00,success,credit_card,SMB,EU,web,None,364.32
TXN-117372,2026-01-20 01:32:00,success,credit_card,SMB,EU,mobile_ios,None,275.46
TXN-117373,2026-01-20 01:33:00,failed,debit_card,Startup,US,web,Insufficient funds,26.94
TXN-117374,2026-01-20 01:34:00,success,credit_card,SMB,US,web,None,376.16
TXN-117375,2026-01-20 01:35:00,success,crypto,Enterprise,US,mobile_ios,None,527.1
TXN-117376,2026-01-20 01:36:00,success,credit_card,SMB,US,mobile_android,None,422.32
TXN-117377,2026-01-20 01:37:00,success,credit_card,SMB,EU,web,None,403.16
TXN-117378,2026-01-20 01:38:00,success,bank_transfer,SMB,EU,web,None,347.21
TXN-117379,2026-01-20 01:39:00,success,credit_card,SMB,US,web,None,174.75
TXN-117380,2026-01-20 01:40:00,success,debit_card,Startup,EU,mobile_ios,None,96.11
TXN-117381,2026-01-20 01:41:00,success,debit_card,SMB,US,web,None,281.09
TXN-117382,2026-01-20 01:42:00,success,credit_card,SMB,APAC,mobile_ios,None,107.97
TXN-117383,2026-01-20 01:43:00,success,credit_card,Enterprise,US,mobile_ios,None,1322.62
TXN-117384,2026-01-20 01:44:00,success,credit_card,Enterprise,EU,mobile_android,None,2269.46
TXN-117385,2026-01-20 01:45:00,failed,debit_card,Startup,US,mobile_android,User cancelled,45.62
TXN-117386,2026-01-20 01:46:00,success,debit_card,SMB,US,web,None,330.82
TXN-117387,2026-01-20 01:47:00,success,credit_card,SMB,EU,web,None,456.26
TXN-117388,2026-01-20 01:48:00,success,debit_card,Startup,APAC,web,None,97.16
TXN-117389,2026-01-20 01:49:00,success,credit_card,Startup,US,web,None,61.01
TXN-117390,2026-01-20 01:50:00,success,debit_card,SMB,US,mobile_android,None,479.16
TXN-117391,2026-01-20 01:51:00,success,crypto,SMB,US,web,None,106.29
TXN-117392,2026-01-20 01:52:00,success,crypto,Startup,EU,mobile_ios,None,77.57
TXN-117393,2026-01-20 01:53:00,success,debit_card,Startup,APAC,mobile_android,None,87.36
TXN-117394,2026-01-20 01:54:00,success,credit_card,Enterprise,EU,web,None,2112.86
TXN-117395,2026-01-20 01:55:00,success,bank_transfer,SMB,US,mobile_android,None,272.0
TXN-117396,2026-01-20 01:56:00,success,credit_card,SMB,EU,mobile_ios,None,490.31
TXN-117397,2026-01-20 01:57:00,success,debit_card,Enterprise,US,web,None,2477.56
TXN-117398,2026-01-20 01:58:00,success,credit_card,SMB,APAC,web,None,235.79
TXN-117399,2026-01-20 01:59:00,success,bank_transfer,SMB,LATAM,web,None,207.63
TXN-117400,2026-01-20 02:00:00,success,debit_card,Enterprise,EU,web,None,2406.32
TXN-117401,2026-01-20 02:01:00,success,debit_card,SMB,APAC,mobile_ios,None,498.33
TXN-117402,2026-01-20 02:02:00,success,credit_card,SMB,US,mobile_android,None,488.86
TXN-117403,2026-01-20 02:03:00,success,debit_card,SMB,US,web,None,157.62
TXN-117404,2026-01-20 02:04:00,failed,debit_card,Startup,US,web,Insufficient funds,24.12
TXN-117405,2026-01-20 02:05:00,success,debit_card,Startup,APAC,web,None,52.56
TXN-117406,2026-01-20 02:06:00,success,credit_card,Startup,EU,mobile_android,None,36.24
TXN-117407,2026-01-20 02:07:00,success,credit_card,SMB,US,mobile_ios,None,383.66
TXN-117408,2026-01-20 02:08:00,success,credit_card,SMB,US,web,None,446.81
TXN-117409,2026-01-20 02:09:00,success,credit_card,Startup,APAC,mobile_ios,None,61.47
TXN-117410,2026-01-20 02:10:00,success,credit_card,Startup,US,mobile_android,None,37.03
TXN-117411,2026-01-20 02:11:00,success,credit_card,Startup,US,web,None,88.07
TXN-117412,2026-01-20 02:12:00,success,credit_card,SMB,US,web,None,445.29
TXN-117413,2026-01-20 02:13:00,success,credit_card,SMB,US,web,None,324.05
TXN-117414,2026-01-20 02:14:00,success,credit_card,Startup,US,web,None,91.69
TXN-117415,2026-01-20 02:15:00,success,bank_transfer,Startup,EU,web,None,54.43
TXN-117416,2026-01-20 02:16:00,success,credit_card,Startup,US,web,None,37.28
TXN-117417,2026-01-20 02:17:00,success,credit_card,Enterprise,EU,mobile_android,None,1406.99
TXN-117418,2026-01-20 02:18:00,success,credit_card,SMB,EU,web,None,463.09
TXN-117419,2026-01-20 02:19:00,success,debit_card,SMB,APAC,web,None,414.03
TXN-117420,2026-01-20 02:20:00,success,bank_transfer,Startup,US,web,None,83.74
TXN-117421,2026-01-20 02:21:00,success,credit_card,Startup,US,web,None,91.47
TXN-117422,2026-01-20 02:22:00,success,credit_card,SMB,US,mobile_ios,None,390.8
TXN-117423,2026-01-20 02:23:00,success,bank_transfer,SMB,EU,web,None,377.05
TXN-117424,2026-01-20 02:24:00,success,credit_card,Enterprise,US,mobile_android,None,1632.34
TXN-117425,2026-01-20 02:25:00,success,credit_card,SMB,EU,web,None,416.89
TXN-117426,2026-01-20 02:26:00,success,credit_card,SMB,EU,web,None,491.44
TXN-117427,2026-01-20 02:27:00,success,credit_card,Startup,EU,mobile_ios,None,20.06
TXN-117428,2026-01-20 02:28:00,success,bank_transfer,Startup,US,mobile_android,None,37.27
TXN-117429,2026-01-20 02:29:00,success,credit_card,SMB,US,mobile_android,None,489.62
TXN-117430,2026-01-20 02:30:00,success,bank_transfer,SMB,APAC,mobile_ios,None,462.09
TXN-117431,2026-01-20 02:31:00,success,bank_transfer,SMB,US,mobile_android,None,156.46
TXN-117432,2026-01-20 02:32:00,success,debit_card,SMB,US,mobile_ios,None,476.57
TXN-117433,2026-01-20 02:33:00,success,credit_card,Startup,US,web,None,34.85
TXN-117434,2026-01-20 02:34:00,success,credit_card,Startup,EU,mobile_ios,None,93.0
TXN-117435,2026-01-20 02:35:00,success,credit_card,SMB,APAC,web,None,282.14
TXN-117436,2026-01-20 02:36:00,success,credit_card,SMB,US,web,None,125.99
TXN-117437,2026-01-20 02:37:00,success,debit_card,SMB,EU,web,None,264.96
TXN-117438,2026-01-20 02:38:00,success,credit_card,SMB,APAC,mobile_ios,None,198.94
TXN-117439,2026-01-20 02:39:00,success,bank_transfer,SMB,EU,mobile_ios,None,387.75
TXN-117440,2026-01-20 02:40:00,success,credit_card,Enterprise,US,mobile_ios,None,574.39
TXN-117441,2026-01-20 02:41:00,success,debit_card,Startup,LATAM,web,None,89.53
TXN-117442,2026-01-20 02:42:00,success,crypto,SMB,US,web,None,347.6
TXN-117443,2026-01-20 02:43:00,success,credit_card,Startup,US,web,None,94.13
TXN-117444,2026-01-20 02:44:00,success,credit_card,Enterprise,APAC,web,None,988.37
TXN-117445,2026-01-20 02:45:00,success,credit_card,Startup,US,mobile_ios,None,85.17
TXN-117446,2026-01-20 02:46:00,success,credit_card,Startup,APAC,web,None,85.72
TXN-117447,2026-01-20 02:47:00,success,credit_card,Enterprise,US,web,None,1917.53
TXN-117448,2026-01-20 02:48:00,success,credit_card,SMB,APAC,web,None,188.08
TXN-117449,2026-01-20 02:49:00,success,credit_card,Startup,EU,mobile_ios,None,97.82
TXN-117450,2026-01-20 02:50:00,success,bank_transfer,SMB,EU,web,None,286.42
TXN-117451,2026-01-20 02:51:00,success,credit_card,SMB,EU,web,None,481.51
TXN-117452,2026-01-20 02:52:00,success,credit_card,Startup,US,web,None,61.09
TXN-117453,2026-01-20 02:53:00,success,credit_card,Enterprise,US,mobile_android,None,1687.31
TXN-117454,2026-01-20 02:54:00,success,credit_card,SMB,EU,mobile_android,None,428.23
TXN-117455,2026-01-20 02:55:00,success,credit_card,SMB,APAC,mobile_ios,None,217.51
TXN-117456,2026-01-20 02:56:00,success,bank_transfer,SMB,EU,mobile_ios,None,419.63
TXN-117457,2026-01-20 02:57:00,success,credit_card,SMB,LATAM,web,None,198.18
TXN-117458,2026-01-20 02:58:00,success,credit_card,SMB,APAC,web,None,262.08
TXN-117459,2026-01-20 02:59:00,success,credit_card,Startup,APAC,mobile_ios,None,24.5
TXN-117460,2026-01-20 03:00:00,success,credit_card,SMB,APAC,mobile_ios,None,289.13
TXN-117461,2026-01-20 03:01:00,success,credit_card,SMB,US,web,None,472.37
TXN-117462,2026-01-20 03:02:00,failed,debit_card,SMB,EU,web,Network timeout,251.21
TXN-117463,2026-01-20 03:03:00,success,credit_card,Startup,APAC,web,None,55.02
TXN-117464,2026-01-20 03:04:00,success,credit_card,SMB,US,mobile_ios,None,405.19
TXN-117465,2026-01-20 03:05:00,success,debit_card,Startup,LATAM,mobile_ios,None,33.27
TXN-117466,2026-01-20 03:06:00,success,credit_card,Enterprise,US,mobile_ios,None,2143.18
TXN-117467,2026-01-20 03:07:00,success,credit_card,SMB,US,mobile_ios,None,330.47
TXN-117468,2026-01-20 03:08:00,success,bank_transfer,Enterprise,US,web,None,801.31
TXN-117469,2026-01-20 03:09:00,success,credit_card,SMB,EU,mobile_ios,None,270.35
TXN-117470,2026-01-20 03:10:00,success,debit_card,SMB,US,web,None,457.91
TXN-117471,2026-01-20 03:11:00,success,credit_card,Startup,EU,mobile_ios,None,77.66
TXN-117472,2026-01-20 03:12:00,success,credit_card,Startup,APAC,web,None,33.26
TXN-117473,2026-01-20 03:13:00,success,credit_card,SMB,APAC,web,None,384.89
TXN-117474,2026-01-20 03:14:00,success,credit_card,Enterprise,EU,web,None,2130.44
TXN-117475,2026-01-20 03:15:00,success,credit_card,Startup,US,web,None,77.79
TXN-117476,2026-01-20 03:16:00,success,credit_card,SMB,US,mobile_android,None,282.84
TXN-117477,2026-01-20 03:17:00,success,crypto,SMB,APAC,web,None,322.18
